Age,Attrition,BusinessTravel,Department,Education,EducationField,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,WorkLifeBalance,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Core_Communication,Core_Teamwork,Core_ProblemSolving,Core_Adaptability,Core_TimeManagement,Core_Initiative,Core_Accountability,Core_LearningAgility,Dept_Comp1,Dept_Comp2,Dept_Comp3,Role_Comp1,Role_Comp2,PerformanceScore,CORE_COMM_01,CORE_COMM_02,CORE_COMM_03,CORE_COMM_04,CORE_TEAM_01,CORE_TEAM_02,CORE_TEAM_03,CORE_TEAM_04,CORE_PROB_01,CORE_PROB_02,CORE_PROB_03,CORE_PROB_04,CORE_ADAPT_01,CORE_ADAPT_02,CORE_ADAPT_03,CORE_ADAPT_04,CORE_TIME_01,CORE_TIME_02,CORE_TIME_03,CORE_TIME_04,CORE_INIT_01,CORE_INIT_02,CORE_INIT_03,CORE_INIT_04,CORE_ACCT_01,CORE_ACCT_02,CORE_ACCT_03,CORE_ACCT_04,CORE_LEARN_01,CORE_LEARN_02,CORE_LEARN_03,CORE_LEARN_04,DEPT_COMP1_01,DEPT_COMP1_02,DEPT_COMP1_03,DEPT_COMP2_01,DEPT_COMP2_02,DEPT_COMP2_03,DEPT_COMP3_01,DEPT_COMP3_02,DEPT_COMP3_03,ROLE_COMP1_01,ROLE_COMP1_02,ROLE_COMP1_03,ROLE_COMP2_01,ROLE_COMP2_02,ROLE_COMP2_03
24,No,Travel_Rarely,Finance & Accounting,3,Other,1,Female,Payroll Specialist,2,Single,2,1,0,0,0,3.23,3.27,2.87,3.31,3.2,2.8,2.26,1.05,3.08,2.96,3.4,1.68,1.87,38.18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
42,No,Travel_Frequently,Finance & Accounting,5,Medical,1,Female,Payroll Specialist,1,Married,3,20,1,0,0,2.24,2.6,1.48,3.37,3.02,2.68,2.86,2.98,2.58,2.74,1.85,2.54,1.74,34.35,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
42,No,No_Travel,Finance & Accounting,1,Life Sciences,3,Male,Payroll Specialist,3,Married,2,21,20,8,10,4.0,3.31,4.0,2.13,3.86,3.56,2.65,2.42,2.31,2.95,4.0,4.0,2.91,69.77,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
23,No,Travel_Rarely,Finance & Accounting,1,Computer Science,4,Male,Payroll Specialist,3,Single,2,0,0,0,0,4.0,3.62,3.31,2.78,3.58,3.73,3.31,2.54,3.71,4.0,3.36,2.82,3.53,68.97,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
35,Yes,Travel_Frequently,Finance & Accounting,3,Technical Degree,3,Female,Payroll Specialist,1,Divorced,2,9,4,2,1,4.0,3.3,2.7,1.77,2.45,2.57,2.22,2.81,2.73,2.08,2.37,3.49,3.33,46.04,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
26,No,Travel_Rarely,Finance & Accounting,4,Computer Science,4,Male,Payroll Specialist,2,Married,3,2,1,0,0,2.71,2.57,3.82,2.8,3.56,2.19,2.93,4.0,2.98,2.28,3.37,3.38,2.72,57.68,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
41,Yes,Travel_Rarely,Finance & Accounting,3,Marketing,2,Prefer Not To Say,Payroll Specialist,3,Single,2,18,13,10,8,3.78,3.34,2.84,2.84,2.96,3.24,4.0,2.67,3.16,3.25,2.84,3.65,1.91,61.59,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
18,No,Travel_Rarely,Finance & Accounting,1,Computer Science,2,Female,Payroll Specialist,3,Married,3,0,0,0,0,3.21,3.08,4.0,3.13,1.88,4.0,1.48,2.09,3.73,2.89,1.25,3.93,2.54,49.75,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
33,No,No_Travel,Finance & Accounting,3,Computer Science,1,Male,Payroll Specialist,1,Divorced,3,8,8,6,2,3.43,2.39,1.25,2.42,2.22,2.53,2.59,3.06,3.48,2.46,1.98,3.81,2.23,35.51,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
38,No,Travel_Rarely,Finance & Accounting,3,Medical,2,Female,Payroll Specialist,3,Married,3,20,18,16,11,1.96,3.02,4.0,2.05,1.67,2.07,3.82,2.77,3.27,4.0,2.6,3.07,2.43,57.68,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
24,No,Travel_Rarely,Finance & Accounting,3,Life Sciences,4,Female,Payroll Specialist,3,Divorced,2,1,0,0,0,3.16,3.5,3.41,2.14,2.53,3.05,1.87,3.59,2.0,4.0,3.16,3.61,4.0,62.6,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
33,No,Travel_Frequently,Finance & Accounting,3,Medical,1,Female,Payroll Specialist,4,Single,3,8,5,3,2,2.41,3.29,3.72,2.16,2.94,1.69,1.98,2.23,3.28,4.0,3.15,3.01,3.12,52.09,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
53,No,Travel_Rarely,Finance & Accounting,4,Medical,2,Male,Payroll Specialist,3,Married,4,23,18,10,6,1.66,3.0,2.59,1.14,2.72,1.63,2.11,3.23,2.45,2.3,3.04,1.0,2.38,45.93,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
28,No,Travel_Frequently,Finance & Accounting,3,Computer Science,2,Female,Payroll Specialist,2,Divorced,3,3,2,1,0,2.92,2.13,2.75,3.26,3.47,3.22,2.3,2.81,1.67,3.3,2.56,2.54,2.84,44.34,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
29,No,Travel_Rarely,Finance & Accounting,5,Medical,2,Prefer Not To Say,Payroll Specialist,4,Married,1,6,4,1,0,2.47,2.51,3.16,3.68,3.68,2.59,3.89,3.3,3.67,3.22,2.51,4.0,4.0,64.19,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
28,No,No_Travel,Finance & Accounting,4,Marketing,4,Male,Payroll Specialist,4,Divorced,3,3,1,0,0,3.65,2.93,4.0,3.38,2.31,3.46,4.0,3.91,3.32,2.87,3.99,2.64,3.14,72.81,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
36,No,Travel_Rarely,Finance & Accounting,4,Life Sciences,1,Male,Payroll Specialist,4,Single,2,10,10,4,8,3.62,2.24,2.28,2.99,2.78,3.08,2.17,2.69,2.95,1.89,3.2,3.28,1.78,50.48,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
29,No,Travel_Rarely,Finance & Accounting,2,Other,4,Male,Payroll Specialist,2,Married,3,10,4,3,3,1.96,2.23,3.07,2.59,3.53,3.19,2.73,4.0,2.37,3.28,2.9,2.61,3.3,57.75,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
34,No,Travel_Rarely,Finance & Accounting,2,Information Systems,3,Female,Payroll Specialist,2,Single,4,13,9,7,1,2.61,2.97,1.95,3.84,2.54,2.5,2.2,3.92,3.74,3.19,2.53,4.0,4.0,58.63,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
29,No,No_Travel,Finance & Accounting,3,Medical,3,Female,Payroll Specialist,1,Married,4,6,4,2,1,3.21,2.28,1.92,2.78,3.29,2.58,2.95,2.34,2.64,4.0,3.81,3.57,3.19,49.67,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
35,No,No_Travel,Finance & Accounting,3,Medical,2,Male,Finance Manager,1,Married,3,11,4,2,1,2.03,3.49,2.58,1.13,3.09,1.73,2.22,2.85,2.26,2.11,4.0,4.0,2.91,40.08,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
35,Yes,Travel_Frequently,Finance & Accounting,3,Medical,2,Female,Finance Manager,2,Divorced,3,9,7,3,2,2.63,2.02,4.0,3.87,3.04,2.59,3.62,2.2,2.5,1.3,2.47,1.75,2.01,43.83,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
32,No,No_Travel,Finance & Accounting,4,Other,1,Male,Finance Manager,2,Single,3,9,5,2,1,2.05,2.06,2.66,2.56,2.13,2.49,1.83,3.24,3.22,3.08,3.76,2.12,3.37,40.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
47,No,Travel_Rarely,Finance & Accounting,4,Marketing,4,Male,Finance Manager,1,Single,3,20,7,7,7,2.52,1.78,4.0,2.52,1.8,3.06,3.5,2.09,1.91,2.73,2.75,3.43,3.31,52.94,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
24,No,Travel_Rarely,Finance & Accounting,1,Life Sciences,4,Male,Finance Manager,2,Married,4,1,0,0,0,2.31,3.51,4.0,3.51,1.67,3.47,2.8,2.77,2.9,4.0,1.5,4.0,4.0,59.08,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
29,No,Travel_Rarely,Finance & Accounting,2,Computer Science,3,Male,Finance Manager,2,Married,2,9,8,3,4,3.23,1.73,2.77,2.12,2.89,2.27,3.08,2.44,3.73,3.06,3.63,3.26,4.0,54.72,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
29,No,Travel_Rarely,Finance & Accounting,3,Medical,3,Male,Finance Manager,4,Divorced,4,4,3,1,0,3.69,2.57,4.0,2.15,3.79,2.65,4.0,3.2,2.9,3.46,3.83,2.43,3.96,67.74,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23,No,Travel_Rarely,Finance & Accounting,1,Information Systems,1,Non-Binary,Finance Manager,1,Single,4,6,3,2,3,3.2,1.3,3.61,2.87,3.11,2.32,2.79,3.37,2.84,2.17,2.71,3.18,3.15,38.3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
38,No,Travel_Rarely,Finance & Accounting,3,Life Sciences,2,Female,Finance Manager,2,Single,4,8,3,2,2,2.62,3.33,2.67,2.31,2.42,3.26,2.6,3.49,2.64,2.2,2.76,4.0,2.33,46.99,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
34,No,Travel_Rarely,Finance & Accounting,2,Technical Degree,4,Male,Finance Manager,2,Single,4,8,6,3,1,2.62,3.9,2.99,3.43,2.12,2.13,2.42,3.12,3.33,2.85,2.36,4.0,3.42,58.98,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
45,No,No_Travel,Finance & Accounting,4,Information Systems,1,Male,Finance Manager,3,Single,4,18,16,7,4,2.57,3.87,2.21,1.74,3.09,3.08,3.19,2.04,2.01,3.79,3.14,2.42,2.94,50.62,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
39,No,Travel_Rarely,Finance & Accounting,4,Other,1,Female,Finance Manager,1,Married,3,10,4,1,0,2.05,2.67,2.8,1.82,3.63,2.46,2.93,1.88,2.43,3.86,1.65,3.32,2.26,34.59,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
24,No,Travel_Frequently,Finance & Accounting,4,Information Systems,3,Female,Finance Manager,2,Married,2,7,3,2,0,2.44,2.72,3.09,2.6,3.4,2.73,3.47,3.73,3.11,3.22,2.44,3.45,3.06,55.22,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
46,No,Travel_Rarely,Finance & Accounting,3,Life Sciences,2,Male,Finance Manager,4,Single,3,17,11,6,3,2.2,2.31,3.34,2.81,2.43,1.56,4.0,4.0,3.48,2.91,2.04,4.0,2.19,59.69,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
34,No,Travel_Rarely,Finance & Accounting,3,Technical Degree,4,Female,Finance Manager,3,Single,2,11,7,4,2,3.61,3.37,2.95,3.24,3.13,3.6,2.51,3.14,4.0,3.03,3.44,4.0,4.0,72.23,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
50,No,Travel_Rarely,Finance & Accounting,2,Life Sciences,3,Female,Finance Manager,1,Married,3,24,13,10,7,2.95,3.56,2.75,2.45,3.6,2.45,3.17,2.39,1.98,2.92,2.86,4.0,4.0,56.4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
38,No,Travel_Rarely,Finance & Accounting,4,Medical,4,Female,Finance Manager,4,Single,3,13,6,2,1,3.5,2.87,4.0,3.63,3.87,2.73,3.35,3.5,3.47,2.26,2.32,3.18,4.0,74.34,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
30,No,No_Travel,Finance & Accounting,4,Medical,3,Male,Finance Manager,1,Married,3,5,4,2,1,3.45,2.92,3.12,2.26,3.6,1.31,3.35,1.96,1.61,3.69,2.73,3.93,4.0,48.5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
18,No,Travel_Rarely,Finance & Accounting,1,Other,1,Female,Finance Manager,4,Married,1,0,0,0,0,2.68,2.79,2.75,3.77,2.72,2.8,3.65,4.0,2.56,2.67,3.94,4.0,3.28,56.52,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
32,No,Travel_Rarely,Finance & Accounting,3,Computer Science,4,Female,Finance Manager,4,Divorced,4,8,6,3,2,3.37,4.0,3.04,3.45,3.17,3.29,3.15,2.76,4.0,2.74,2.42,4.0,4.0,74.6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
53,No,Travel_Frequently,Finance & Accounting,4,Medical,3,Female,Finance Manager,4,Married,2,25,20,14,10,2.74,3.78,2.83,2.05,3.02,3.52,3.35,4.0,2.74,2.61,3.21,2.88,3.3,72.12,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
35,No,Travel_Rarely,Finance & Accounting,4,Medical,2,Male,Finance Manager,1,Married,1,6,5,3,4,2.91,1.87,2.97,2.96,3.57,3.18,3.04,3.99,2.95,3.77,2.19,2.85,2.77,46.6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
38,Yes,Travel_Rarely,Finance & Accounting,2,Life Sciences,4,Male,Finance Manager,3,Married,2,13,8,4,3,2.54,3.05,4.0,3.26,3.3,3.78,3.87,4.0,3.02,3.62,3.89,2.61,4.0,74.24,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
29,No,Travel_Rarely,Finance & Accounting,4,Medical,2,Female,Finance Manager,2,Married,2,6,4,2,1,3.11,2.98,2.7,2.96,2.68,2.29,1.15,2.88,3.27,3.97,1.35,3.96,3.71,47.28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
30,No,Travel_Rarely,Finance & Accounting,3,Marketing,3,Female,Finance Manager,3,Married,3,6,5,3,2,2.48,3.35,3.3,4.0,2.69,3.2,2.77,3.84,3.46,2.65,4.0,2.85,3.53,63.77,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
30,No,No_Travel,Finance & Accounting,2,Life Sciences,2,Male,Finance Manager,3,Married,3,7,4,2,1,2.42,3.39,2.1,2.87,3.37,2.89,1.52,2.84,2.78,4.0,2.07,2.16,3.62,50.14,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
21,No,No_Travel,Finance & Accounting,2,Other,3,Male,Finance Manager,3,Married,4,0,0,0,0,2.68,2.76,3.5,2.98,3.23,2.96,4.0,2.25,3.18,3.63,2.32,3.18,4.0,59.24,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
36,No,Travel_Rarely,Finance & Accounting,3,Technical Degree,3,Male,Finance Manager,3,Divorced,3,13,5,2,1,3.98,4.0,3.22,2.98,3.52,1.14,4.0,3.55,4.0,2.74,2.02,3.38,2.14,62.77,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
29,Yes,No_Travel,Finance & Accounting,3,Information Systems,3,Female,Finance Manager,1,Single,4,4,2,1,0,3.8,2.22,2.34,2.27,1.68,1.8,3.24,3.05,2.28,4.0,3.39,4.0,3.47,47.26,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
44,No,No_Travel,Finance & Accounting,3,Computer Science,3,Female,Finance Manager,2,Single,3,20,14,10,9,2.34,3.14,1.69,2.59,3.66,2.33,3.48,3.39,1.59,1.5,2.52,3.47,2.63,52.72,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
22,No,Travel_Frequently,Finance & Accounting,3,Computer Science,4,Male,Finance Manager,4,Married,4,0,0,0,0,3.22,3.53,4.0,3.77,2.07,2.57,3.94,3.55,4.0,3.66,4.0,3.61,4.0,75.65,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
31,No,No_Travel,Finance & Accounting,5,Other,4,Male,Finance Manager,4,Divorced,1,6,3,1,0,2.81,3.62,2.47,3.24,3.99,3.69,2.67,2.7,1.92,4.0,2.46,2.95,3.85,68.82,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
32,Yes,No_Travel,Finance & Accounting,1,Life Sciences,1,Male,Finance Manager,3,Married,4,6,3,1,0,3.08,2.07,2.92,1.85,3.1,1.73,2.99,2.59,3.56,2.61,1.81,3.59,3.84,45.03,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
35,No,No_Travel,Finance & Accounting,4,Medical,4,Male,Finance Manager,2,Single,1,8,5,2,1,3.52,4.0,2.43,2.15,2.02,2.5,3.19,2.82,3.02,3.35,2.33,3.87,3.74,59.12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
25,No,Travel_Rarely,Finance & Accounting,2,Life Sciences,4,Male,Finance Manager,2,Married,3,2,1,0,0,3.14,2.84,3.07,1.55,3.25,2.01,3.47,2.87,3.46,3.69,2.18,3.48,4.0,57.22,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
21,No,Travel_Rarely,Finance & Accounting,2,Computer Science,3,Male,Finance Manager,2,Single,3,3,0,0,0,3.06,3.63,3.25,2.55,3.05,2.11,3.47,2.06,3.27,4.0,2.04,4.0,4.0,55.38,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
22,No,Travel_Rarely,Finance & Accounting,4,Information Systems,2,Female,Finance Manager,2,Single,2,0,0,0,0,2.79,2.65,1.81,2.48,2.45,1.91,2.68,2.86,2.31,2.96,2.6,3.43,2.75,40.15,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
33,No,Travel_Frequently,Finance & Accounting,3,Medical,2,Male,Finance Manager,4,Single,3,9,7,3,2,2.1,3.07,2.77,3.33,3.05,2.47,2.68,3.38,2.12,4.0,2.19,2.08,3.59,56.51,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
30,No,Travel_Rarely,Finance & Accounting,3,Life Sciences,4,Female,Finance Manager,1,Married,3,5,2,1,0,2.35,1.0,1.88,3.24,2.93,2.69,2.69,2.14,4.0,2.61,2.61,3.01,1.66,44.35,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
39,No,Travel_Frequently,Finance & Accounting,5,Medical,3,Male,Finance Manager,3,Divorced,3,16,9,3,1,2.18,4.0,3.17,1.07,3.54,1.81,2.8,3.51,3.38,2.38,2.87,3.05,3.77,59.21,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
28,No,Travel_Rarely,Finance & Accounting,4,Other,3,Male,Finance Manager,4,Single,3,5,2,1,0,3.06,2.33,2.44,3.23,3.23,2.93,2.74,2.93,3.43,3.67,3.4,2.93,2.32,61.65,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
38,Yes,Travel_Frequently,Finance & Accounting,4,Human Resources,3,Male,Finance Manager,3,Married,3,10,6,3,2,2.33,3.91,3.74,3.1,2.86,4.0,3.72,4.0,3.24,4.0,1.89,2.35,4.0,66.27,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
29,Yes,Travel_Rarely,Finance & Accounting,3,Business Studies,1,Female,Finance Manager,2,Divorced,3,7,5,1,1,3.27,1.63,3.16,2.79,2.47,1.64,2.57,2.1,2.25,2.05,1.7,2.41,2.27,33.05,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
